5e5976213133bbba6bdb13a2a97c97d6,25739ad1c56a511fcac86018ac4e49bb,20020227,240,2,1
13fd7fef7700ce9a1ae9ec8ab88d94ec,25739ad1c56a511fcac86018ac4e49bb,20040317,527,2,1
5a2a1dc0c0de49349b2cc6381b983777,25739ad1c56a511fcac86018ac4e49bb,20140326,4409,2,1
d186d7bf2afe82f91e1b0bc3a321f7c4,25739ad1c56a511fcac86018ac4e49bb,20060726,70,2,1
eae81195b9f4733f6e48a6f5e4f55366,25739ad1c56a511fcac86018ac4e49bb,20060726,167,2,1
ce8c3c5894ff19a48e81c4cdd0dc79c4,25739ad1c56a511fcac86018ac4e49bb,20070926,70,2,1
3f2549eeb11f9deae380da9d873940e3,25739ad1c56a511fcac86018ac4e49bb,20010725,51,2,1
9f5b22d184c52b1b244a0efe49f982f4,25739ad1c56a511fcac86018ac4e49bb,20000809,68,2,1
d95b396111182512de238ee0c6cb8c6c,25739ad1c56a511fcac86018ac4e49bb,20060726,83,2,1
a38a30dc644871061f7e9539064ec258,25739ad1c56a511fcac86018ac4e49bb,20140326,2796,2,1
0941b0f68206db23a71667fe352c2b81,25739ad1c56a511fcac86018ac4e49bb,20090916,16478,2,1
41bc8748127f67afdc30679e55ce0db5,25739ad1c56a511fcac86018ac4e49bb,20070926,215,2,1
dc314a463fd50113680d154d8a5e1f91,25739ad1c56a511fcac86018ac4e49bb,20130313,907,2,1
007ad427893c20f46e88f089462cc0e7,25739ad1c56a511fcac86018ac4e49bb,20060726,336,2,1
a17742481a54166ff032e7fec9519eb6,25739ad1c56a511fcac86018ac4e49bb,20060726,94,2,1
a3849ec18882dd81bea3d95d7d930799,25739ad1c56a511fcac86018ac4e49bb,20000809,64,2,1
045b014ad4cc4937140a355523d0711b,25739ad1c56a511fcac86018ac4e49bb,20121219,505,2,1
421cde77e24a8e7f84dee9190678fa81,25739ad1c56a511fcac86018ac4e49bb,20121219,957,2,1
1114039603eccbcedd9ebe19526f4c74,25739ad1c56a511fcac86018ac4e49bb,20030618,919,2,1
4c4a083f9d8d5a1fd8607ecfb641bbb7,25739ad1c56a511fcac86018ac4e49bb,20000809,459,2,1
3fc3ea3208dcaffbd8878db086f931b4,25739ad1c56a511fcac86018ac4e49bb,20121219,3585,2,1
813611232d842d4d5526e98dcf0b20b0,25739ad1c56a511fcac86018ac4e49bb,20120314,835,2,1
c5efcdb8a35117f0bfe7666eb3667aa6,25739ad1c56a511fcac86018ac4e49bb,20050223,1306,2,1
59e8f6cafda5d16dba7ddc09cfcc2850,25739ad1c56a511fcac86018ac4e49bb,20050701,286,2,1
327b4dddb81e09855ec99cb773e850d7,25739ad1c56a511fcac86018ac4e49bb,20000426,170,2,1
f640f9f05bd312694a8e9582194428ce,25739ad1c56a511fcac86018ac4e49bb,20050801,1816,2,1
8e68625c2d55467dd98b87da61a9f074,25739ad1c56a511fcac86018ac4e49bb,20060726,10714,2,1
60f27ac38d129da44036e552ba178075,25739ad1c56a511fcac86018ac4e49bb,20060726,310,2,1
56768c6edac8fb297d1317c9f6d27a69,25739ad1c56a511fcac86018ac4e49bb,20121219,687,2,1
60f3c4b902c9f22a9cbe94de3b7518c4,25739ad1c56a511fcac86018ac4e49bb,20121219,2204,2,1
ccf79ed46779f2ca9d461859bdef712a,25739ad1c56a511fcac86018ac4e49bb,20090318,417,2,1
4f9b455c7b2fd295243b446db82a2ffd,25739ad1c56a511fcac86018ac4e49bb,20070926,123,2,1
ab71c978f76f5dc16ed18a552cb8584c,25739ad1c56a511fcac86018ac4e49bb,20040317,1081,2,1
246d1597dad3333e00d42f5d0a837c2e,25739ad1c56a511fcac86018ac4e49bb,20040526,285,2,1
acabc8cf2a7ec6dcd211cbb4e1ed2e0c,25739ad1c56a511fcac86018ac4e49bb,20070926,257,2,1
19bdc27ca7e93545ebbb2984c38b472c,25739ad1c56a511fcac86018ac4e49bb,20010117,483,2,1
0f49ba488c30f7a7de4637d9f4806456,25739ad1c56a511fcac86018ac4e49bb,20020227,530,2,1
c32f5393040fbf9c21e4857d0ad3b7e8,25739ad1c56a511fcac86018ac4e49bb,20010314,161,2,1
80847bda377c21d961e4db8a3dc4d649,25739ad1c56a511fcac86018ac4e49bb,20000216,359,2,1
c793eecd2a3cfb941b029c115dc753d2,25739ad1c56a511fcac86018ac4e49bb,20090916,1442,2,1
bbbfa7ff69191e4f852858730ec2ee8d,25739ad1c56a511fcac86018ac4e49bb,20000809,63,2,1
8ed9463d04dc48da695fc798e64d0b1f,25739ad1c56a511fcac86018ac4e49bb,20000628,1290,2,1
f71d31fc0bd6381bd9e996c7e000135f,25739ad1c56a511fcac86018ac4e49bb,20100908,2038,2,1
2a4610dfe42b5bb6fa7efcc3a0439899,25739ad1c56a511fcac86018ac4e49bb,19991201,1015,2,1
c4c5de158f003e84612a3449b6caacdd,25739ad1c56a511fcac86018ac4e49bb,20010829,265,2,1
f98d61c03409741ea06feb372e2852d3,25739ad1c56a511fcac86018ac4e49bb,20140326,4326,2,1
9b0e594266cb1f48f18d7868521eb177,25739ad1c56a511fcac86018ac4e49bb,19991125,82,2,1
2022b25619dca25a6bef5fa32309844b,25739ad1c56a511fcac86018ac4e49bb,19990929,138,2,1
4536cfa319841ef2978c1107c264625b,25739ad1c56a511fcac86018ac4e49bb,20040526,288,2,1
5f6c183a0cf3aac9aa938d04de47c1dd,25739ad1c56a511fcac86018ac4e49bb,20040526,340,2,1
1b273c470091c04778e89661aeac2120,25739ad1c56a511fcac86018ac4e49bb,20131127,12392,2,1
1eea6172412e1f8a7eb50d1c5df30542,25739ad1c56a511fcac86018ac4e49bb,20091007,741,2,1
ddaa4d6299c44668538fafe649392f24,25739ad1c56a511fcac86018ac4e49bb,20060726,169,2,1
e6aa4e35db22b88787c2902b48ff8a02,25739ad1c56a511fcac86018ac4e49bb,20131127,780,2,1
dc705b51cf00340e87e58b188ef5b01e,25739ad1c56a511fcac86018ac4e49bb,20051101,521,2,1
cfcbc5c2a1d355dabb93065b154242d1,25739ad1c56a511fcac86018ac4e49bb,20040915,197,2,1
31b149dc1b0b68ba4e0085223a6500c1,25739ad1c56a511fcac86018ac4e49bb,20040915,94,2,1
f8bf20654acc5917f1dd4b782ba44123,25739ad1c56a511fcac86018ac4e49bb,20130313,1399,2,1
dce0c8d1d76954b65dc036edcb8c30d3,25739ad1c56a511fcac86018ac4e49bb,20060726,167,2,1
022b50a5c7869d90a73ecbbb09a5eecf,25739ad1c56a511fcac86018ac4e49bb,20000906,198,2,1
1d8231067b248855a56844d4b33b6da2,25739ad1c56a511fcac86018ac4e49bb,20090916,10303,2,1
a0c27a2d12a54ac20b53004ccab9c450,25739ad1c56a511fcac86018ac4e49bb,20090916,33177,2,1
71cc02046ddd21261a165ebca4d17dc3,25739ad1c56a511fcac86018ac4e49bb,20130313,2369,2,1
5d014ae02b62ceb83f671ba3cd29982a,25739ad1c56a511fcac86018ac4e49bb,20040915,521,2,1
8c0f840915d5693083cc649cd119b86d,25739ad1c56a511fcac86018ac4e49bb,20030305,104,2,1
70a02a4013ba6086a752e766bc819673,25739ad1c56a511fcac86018ac4e49bb,20040915,239,2,1
b4e5fee1f59ccf93f13b1b9800c344b2,25739ad1c56a511fcac86018ac4e49bb,20010509,106,2,1
7189837940d19a02c5d403a0722e94f8,25739ad1c56a511fcac86018ac4e49bb,20030305,150,2,1
50a2b298f889d333b88530d5a37a1b84,25739ad1c56a511fcac86018ac4e49bb,20131127,2398,2,1
d8cda9743a67810a92527338a218c3eb,25739ad1c56a511fcac86018ac4e49bb,20030305,343,2,1
0431dfad67e41622ffd2675c1404ed34,25739ad1c56a511fcac86018ac4e49bb,20140326,2635,2,1
c36621b616c31daf4d7d83f7201c5f77,25739ad1c56a511fcac86018ac4e49bb,20030305,412,2,1
92b4348fc1f2b020bdbcb89d8b8274b0,25739ad1c56a511fcac86018ac4e49bb,20010117,733,2,1
28e7d5fd4e2fd881132ebe9b9b3b22f9,25739ad1c56a511fcac86018ac4e49bb,20090318,860,2,1
